# Constructed from biom file
#OTU ID	A2511	J2515	taxonomy
4bb684e7960675e87f5a42973202df18	0.0	12.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Weeksellaceae; Chryseobacterium; 
c25f24a5f6ac483d61b43df601821893	7.0	85.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Lutimonas; 
b331a0d2e4e550b00b640b85fe76bb23	20.0	13.0	Bacteria; Patescibacteria; Gracilibacteria; JGI 0000069-P22; uncultured bacterium; uncultured bacterium; uncultured bacterium
d15bd1dcb9de71d7452648673a59f5b8	0.0	42.0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Pedobacter; 
4c9f2db04eb4d7fee5eea7c776b2f08d	13.0	7.0	Bacteria; Planctomycetes; Planctomycetacia; Pirellulales; Pirellulaceae; Blastopirellula; uncultured bacterium
fc8326366c7b103efc4a23d333d8c791	26.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Kangiellaceae; Kangiella; 
2b33927d95f6dce198f1a05db2a78d44	16.0	0.0	Bacteria; Actinobacteria; Acidimicrobiia; Microtrichales; Microtrichaceae; Sva0996 marine group; uncultured bacterium
458df83c627942cd319539483ee3742f	19.0	14.0	Bacteria; Proteobacteria; Deltaproteobacteria; SAR324 clade(Marine group B); uncultured bacterium HF0500_03A04; uncultured bacterium HF0500_03A04; uncultured bacterium HF0500_03A04
9ef18bf49692b8aa487c27990528fcf9	8.0	0.0	Bacteria; Marinimicrobia (SAR406 clade); ; ; ; ; 
239d3af5e6b7b40e9ff229ba258348b3	49.0	0.0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Pedobacter; 
e0d8703b786bfe2788082bb0dcfd3976	0.0	3.0	Bacteria; Verrucomicrobia; Verrucomicrobiae; Opitutales; Opitutaceae; Diplosphaera; 
36de22d2d3786d3173030c01891841d3	4.0	5.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Schleiferiaceae; Schleiferia; uncultured Bacteroidetes bacterium
6850ce35d9f55693aa55d50a05d8d826	0.0	28.0	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Idiomarinaceae; Idiomarina; 
b59663fd23553a90c237e6b94095cfc3	0.0	14.0	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella 6; Prevotella sp. S7-1-8
14b9416d06d7c1ba36305efaa7f4a883	0.0	2.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; AB1; ; 
33e3d7409266a86935f571199ff9cc58	1290.0	1824.0	Archaea; Thaumarchaeota; Nitrososphaeria; Nitrosopumilales; Nitrosopumilaceae; Candidatus Nitrosopumilus; 
058aeb6b25d883ec4ce914ae6d601391	8.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Salinisphaerales; Algiphilaceae; Algiphilus; 
0a32c84fa3ef1b0ebbc08d38cad57974	89.0	176.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Cryomorphaceae; uncultured; uncultured Bacteroidetes bacterium
26a20a8ab2775fbd67191c36f1becfce	0.0	2.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; SM2D12; uncultured bacterium; uncultured bacterium
3faeada37f4923c2b909d33003f9643b	7.0	0.0	Bacteria; Proteobacteria; Deltaproteobacteria; Bdellovibrionales; Bdellovibrionaceae; OM27 clade; uncultured marine bacterium
0cfea841ea39af3349927240564285a1	44.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Idiomarinaceae; Idiomarina; 
d663d088a943627b787c656e58c833e4	28.0	31.0	Bacteria; Proteobacteria; Gammaproteobacteria; Coxiellales; Coxiellaceae; Coxiella; 
8c5d35895476c47f7961bfe56e58a3fd	18.0	0.0	Bacteria; Proteobacteria; Deltaproteobacteria; PB19; ; ; 
fa90bb34c52171e2fc7a082d22652a4c	12.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Steroidobacter; metagenome
0cc9c55d721f5f3d43ec8bc2fe132d0e	149.0	158.0	Bacteria; Proteobacteria; Gammaproteobacteria; Cellvibrionales; Halieaceae; ; 
1c6cedfbffe59672fbae39404ddb0147	0.0	9.0	Bacteria; PAUC34f; uncultured marine bacterium; uncultured marine bacterium; uncultured marine bacterium; uncultured marine bacterium; uncultured marine bacterium
ca6c2b3b469c08212142e8821c65882a	61.0	149.0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Massilia; 
a11f6576ed07dda68f4187d8839b584b	0.0	12.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Flavobacterium; 
cf67533560255a808db11ae8ac74e3e4	180.0	172.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; ; 
c2bb933d68536713181cd4fb3ec8c5d1	134.0	488.0	Archaea; Euryarchaeota; Thermoplasmata; Marine Group II; ; ; 
036fe49922fc3db139d76ca4c47d1c17	0.0	23.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Tenacibaculum; 
8be9f5d14916bf8191e20717e92c2d8d	4.0	0.0	Bacteria; ; ; ; ; ; 
986f728809055958ffec6ad72a0470ff	142.0	632.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Algibacter; uncultured bacterium
030397a368ee38e3c7b8816fd177f6b4	17.0	36.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Polaribacter; uncultured bacterium
167177802ba8c61c6caaaf29113a0ff0	0.0	30.0	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Rhodanobacteraceae; Dokdonella; uncultured Dokdonella sp.
e1c7d97fe13e9127d225d76a1feb8c78	69.0	22.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium; 
b3d73b5df65928a4f8c59f2eb7dcd58b	23.0	17.0	Bacteria; Verrucomicrobia; Verrucomicrobiae; Verrucomicrobiales; Rubritaleaceae; Roseibacillus; uncultured marine bacterium
150e4ab1c700bcf62ea89e118f5621a8	9.0	32.0	Bacteria; Proteobacteria; Gammaproteobacteria; KI89A clade; uncultured marine bacterium; uncultured marine bacterium; uncultured marine bacterium
43a97500dc7c9cc86c9417b1ef9e817b	3.0	0.0	Bacteria; Marinimicrobia (SAR406 clade); ; ; ; ; 
7a00a80a454e1e6b3c2ce199f8f2a8cd	16.0	7.0	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; Filimonas; 
932c1eb16e4bd84bde323fc3d112f0b9	275.0	1925.0	Archaea; Euryarchaeota; Thermoplasmata; Marine Group II; ; ; 
65d86d68fdf396099b32ef6d949892b8	0.0	34.0	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales; Acidobacteriaceae (Subgroup 1); Terriglobus; uncultured bacterium
d6ac38b072bcfa653584192186d34a66	79.0	101.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; ; 
2c674dd5dcc493fc0bad82c12f46397e	777.0	603.0	Bacteria; Proteobacteria; Alphaproteobacteria; SAR11 clade; Clade I; Clade Ia; 
0d20658811c1d615ba21e9aa99bb818f	0.0	13.0	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas; Sphingomonas glacialis
deeb9df218ecfe1b1259dd65a2cf43bc	0.0	2.0	Bacteria; Proteobacteria; Deltaproteobacteria; Oligoflexales; 0319-6G20; ; 
a6c9d9e2159c39bcae3c6fa95fca503f	35.0	97.0	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; Chitinophaga; metagenome
bffd79a65e1cd0c98d984f7df8f1ed09	0.0	10.0	Bacteria; Firmicutes; Negativicutes; Selenomonadales; Veillonellaceae; Megasphaera; 
f936cc0095df2ce79b485df5f7fe631a	2131.0	4644.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Tenacibaculum; 
5dd9b4c4fb4de32a93a6e834dde0faa2	14.0	0.0	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; uncultured; metagenome
c8649885cff53efe6f17fde5f897aae2	9.0	0.0	Bacteria; Proteobacteria; Deltaproteobacteria; Bdellovibrionales; Bdellovibrionaceae; OM27 clade; uncultured delta proteobacterium
0fd35b5eb1fa4701fd522ccabe44cffc	3.0	2.0	Bacteria; Verrucomicrobia; Verrucomicrobiae; Opitutales; Puniceicoccaceae; Pelagicoccus; uncultured marine bacterium
d9ac240c29be74f52a29fd9cb29d22bc	6.0	0.0	Bacteria; Proteobacteria; Deltaproteobacteria; Bdellovibrionales; Bdellovibrionaceae; OM27 clade; uncultured bacterium
bf6852589d98ed161ee71db46d2fc434	35.0	88.0	Bacteria; Proteobacteria; Gammaproteobacteria; Francisellales; Francisellaceae; Francisella; uncultured bacterium
2ea0ae7a46fdf3b091edc5449a40e332	116.0	237.0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Methylophilaceae; OM43 clade; 
31f24c0e3e16424592a91c6b4756c393	22.0	49.0	Bacteria; Proteobacteria; Gammaproteobacteria; OM182 clade; ; ; 
4804669ff00c7ec682696fdd03d60923	0.0	9.0	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Arenimonas; 
4bbec3bb723375416616a87d785ac74a	2452.0	5476.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Amylibacter; 
598a4d7fc66f2fe2315a76eeb09f4ff6	0.0	5.0	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio; Desulfovibrio frigidus
96e908c78d782f038fe5731fff139153	0.0	2.0	Bacteria; Chloroflexi; Dehalococcoidia; SAR202 clade; marine metagenome; marine metagenome; marine metagenome
afab652223907a261807ec755bf2d0c5	29.0	12.0	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; 
1e3823aacc248e6ee16b4dd90973a7e2	23.0	14.0	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Saprospiraceae; uncultured; 
5ac48f1cd4727a11d81457fc680d0aef	416.0	406.0	Archaea; Thaumarchaeota; Nitrososphaeria; Nitrosopumilales; Nitrosopumilaceae; Candidatus Nitrosopumilus; 
a4d7d5a16d13686c00c3e020c5c63ecb	166.0	117.0	Bacteria; Actinobacteria; Acidimicrobiia; Microtrichales; Microtrichaceae; Sva0996 marine group; 
bf10e51940dbdbe72b5eec0d106e06c7	13.0	66.0	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Cobetia; 
41da1f67db882e54aa2020701805031e	23.0	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Rhodopseudomonas; uncultured bacterium
51d738cc489d1ae622336bc2d6415cf4	0.0	9.0	Bacteria; Armatimonadetes; Fimbriimonadia; Fimbriimonadales; Fimbriimonadaceae; Fimbriimonas; metagenome
6cbe27b7fc5eed8d6daed17ae455f1d6	1775.0	2856.0	Bacteria; Proteobacteria; Gammaproteobacteria; Cellvibrionales; Porticoccaceae; SAR92 clade; 
7f34fe80594ff46667b6f3875fddb600	13.0	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Devosiaceae; Devosia; 
2ed7d51e061664183c05fbbb56c0787e	13.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Pseudohongiellaceae; Pseudohongiella; 
a6145a6964185a51baede5b3d825cb6c	0.0	2.0	Bacteria; Proteobacteria; Deltaproteobacteria; Bdellovibrionales; Bdellovibrionaceae; OM27 clade; uncultured marine bacterium
e0daf7fb23a3e9053c033115b7fd9674	309.0	434.0	Bacteria; Proteobacteria; Gammaproteobacteria; Cellvibrionales; Halieaceae; Luminiphilus; uncultured marine bacterium
b5fb61584fb688918ec8c5431cdd4547	18.0	11.0	Bacteria; Planctomycetes; OM190; marine metagenome; marine metagenome; marine metagenome; marine metagenome
f933ac5689ee56308dca08f62acae4ce	69.0	72.0	Bacteria; Proteobacteria; Gammaproteobacteria; OM182 clade; ; ; 
62e99fadc610f0c5d2679bf9a83d2954	97.0	213.0	Archaea; Euryarchaeota; Thermoplasmata; Marine Group II; ; ; 
fec9300a69b67b0e8c5795489ed467e2	88.0	120.0	Archaea; Thaumarchaeota; Nitrososphaeria; Nitrosopumilales; Nitrosopumilaceae; Candidatus Nitrosopumilus; 
d2141ff5e908b180a353ec514aefef7b	14.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Saccharospirillaceae; Saccharospirillum; uncultured bacterium
267b439d18a307df41812b0e32bbd7f4	6.0	8.0	Bacteria; Proteobacteria; Deltaproteobacteria; Bdellovibrionales; Bdellovibrionaceae; OM27 clade; 
79bcde8a60373340f3479e41ee5ec5f9	13.0	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; uncultured; uncultured bacterium
e5bd399c0cee633e40579b334e34d345	3.0	6.0	Bacteria; Planctomycetes; OM190; uncultured Planctomyces sp.; uncultured Planctomyces sp.; uncultured Planctomyces sp.; uncultured Planctomyces sp.
e5442e304b76fc5a09078d019536d903	0.0	6.0	Bacteria; Proteobacteria; Gammaproteobacteria; Diplorickettsiales; Diplorickettsiaceae; Aquicella; 
d6b2915163c7dad22c41937bca70a3c8	167.0	193.0	Bacteria; Actinobacteria; Acidimicrobiia; Microtrichales; Microtrichaceae; Sva0996 marine group; 
11cbeb9669528981aa310e1e95d628a5	5.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; uncultured; metagenome
7cc51e58a341298a5439154ace967b6e	77.0	161.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; NS9 marine group; ; 
c4b8585c182c80585c1ef93a0163dfa4	13.0	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; SAR11 clade; Clade I; Clade Ib; 
e147b59672d5b3fd45f1892b61ca78e3	5.0	0.0	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfobacterales; Desulfobacteraceae; Sva0081 sediment group; uncultured delta proteobacterium
acd7f78505f2218fecdeddf042e7d6fa	0.0	3.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Cryomorphaceae; uncultured; uncultured bacterium
3642f5233b63192e2c117624c71bcdde	0.0	2.0	Bacteria; Proteobacteria; Alphaproteobacteria; ; ; ; 
700730a71ad6d00b5fc2b1dd38b6ef46	7.0	3.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Cryomorphaceae; uncultured; 
3daf1be9fe5fe47c51b69a4af98e35c7	0.0	14.0	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Photobacterium; 
5891c3b6eec84facda316068dcfb6943	4.0	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Magnetospiraceae; uncultured; uncultured bacterium
4f1ddb6e7d5befadf0b9ab146d9d037b	0.0	10.0	Bacteria; Actinobacteria; Coriobacteriia; Coriobacteriales; Eggerthellaceae; DNF00809; Coriobacteriales bacterium DNF00809
cc298b774b2f449d251ca2ce546612df	0.0	7.0	Bacteria; Marinimicrobia (SAR406 clade); ; ; ; ; 
a099b394e1c5bf8da4ea283c5f27fd68	36.0	0.0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Pedobacter; 
74511abd5b7ec52fa27eeced38626a34	3.0	6.0	Archaea; ; ; ; ; ; 
43fddf1528d4a98928fd8c3a8ac23bfd	43.0	160.0	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; 
bd7bb5b11e9ccba1afbf45d9e0d5808a	6.0	0.0	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus reuteri
8322fc388ba951415891ae08108f3b22	72.0	71.0	Bacteria; Proteobacteria; Alphaproteobacteria; SAR11 clade; Clade I; Clade Ia; 
51072144763d6f2480df1cad15babda4	0.0	6.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Octadecabacter; uncultured marine bacterium
3b4649dc5ad5235e5b71f0fd67a527bd	8.0	5.0	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; P3OB-42; uncultured myxobacterium HF0130_06F04; uncultured myxobacterium HF0130_06F04
7d90d5ed128c6d4519c33e4e5b4deda9	348.0	614.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Crocinitomicaceae; Fluviicola; uncultured marine bacterium
ceaafa0c87adb57b1d512e45c08e6115	99.0	190.0	Bacteria; Proteobacteria; Gammaproteobacteria; ; ; ; 
e71c86754bc9e5d7e0aa0f297bd99dda	25.0	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas; 
dcbed9179bd68e5b7b223fa56b4bb429	0.0	9.0	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Marinifilaceae; Marinifilum; uncultured marine bacterium
3385a74dea527023428ed0d673791203	74.0	39.0	Bacteria; Planctomycetes; Phycisphaerae; Phycisphaerales; Phycisphaeraceae; CL500-3; uncultured marine bacterium
a64076cabd8c26d71cda0647dbed9ca0	26.0	0.0	Bacteria; Armatimonadetes; Fimbriimonadia; Fimbriimonadales; Fimbriimonadaceae; ; 
0925578cc92c0e22edc6d442fe420d58	6.0	12.0	Bacteria; Proteobacteria; Gammaproteobacteria; Coxiellales; Coxiellaceae; Coxiella; uncultured marine bacterium
6504902a1632c76ab0f7ee1b473fa491	10.0	8.0	Bacteria; Proteobacteria; Deltaproteobacteria; Bdellovibrionales; Bdellovibrionaceae; OM27 clade; 
d67c365dce47104f34fc44ca059d411e	34.0	0.0	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales; Acidobacteriaceae (Subgroup 1); Edaphobacter; 
3fc1274ac08d7903e2005dad3f822ab8	8.0	9.0	Bacteria; Proteobacteria; Gammaproteobacteria; Salinisphaerales; Salinisphaeraceae; Salinisphaera; 
b1937d4985b612a6e9c822da87bdf76e	23.0	0.0	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Clavibacter; Clavibacter michiganensis subsp. michiganensis
ba1f37dc6471273c1ab134a552737870	10.0	26.0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; NS11-12 marine group; uncultured bacterium; uncultured bacterium
32137e685481a2029dad953ddc0431df	38.0	28.0	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Pseudohongiellaceae; Pseudohongiella; 
a619caa5848df9525980658feb62675b	24.0	16.0	Bacteria; Planctomycetes; Planctomycetacia; Planctomycetales; Rubinisphaeraceae; uncultured; uncultured organism
39fa7989820ffdd38a71551d9949728c	0.0	4.0	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Saprospiraceae; Aureispira; 
d590c23ecc6ae2ebb1cd5619aef7b97b	26.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; ; 
b5feac7c147cad334ec0b6e2652ca38f	130.0	230.0	Bacteria; Verrucomicrobia; Verrucomicrobiae; Opitutales; Puniceicoccaceae; Lentimonas; uncultured marine bacterium
528b28a0b0ed12e5b3455da14ec0823e	8.0	0.0	Bacteria; Chloroflexi; Chloroflexia; Thermomicrobiales; JG30-KF-CM45; uncultured Thermomicrobium sp.; uncultured Thermomicrobium sp.
539f08db0d2d51fa6130c1d3805a011b	7.0	6.0	Bacteria; Proteobacteria; Deltaproteobacteria; PB19; uncultured marine bacterium; uncultured marine bacterium; uncultured marine bacterium
b093534e7b9c5927e310a7d13a781bd9	8.0	4.0	Bacteria; Proteobacteria; Deltaproteobacteria; ; ; ; 
28ed18165bb2d64e00a867d9aa5bea11	0.0	11.0	Bacteria; Marinimicrobia (SAR406 clade); Marinimicrobia bacterium SCGC AAA003-E22; Marinimicrobia bacterium SCGC AAA003-E22; Marinimicrobia bacterium SCGC AAA003-E22; Marinimicrobia bacterium SCGC AAA003-E22; Marinimicrobia bacterium SCGC AAA003-E22
febb19ff2eb08a5e4ae9c6fa72eab8a0	0.0	44.0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Burkholderia-Caballeronia-Paraburkholderia; Paraburkholderia andropogonis
d0f2bbb327524b213f7370d54e36411b	12.0	0.0	Bacteria; Verrucomicrobia; Verrucomicrobiae; Chthoniobacterales; Terrimicrobiaceae; Terrimicrobium; metagenome
6848e5c18601f974f4bcf33034f91e6b	7.0	0.0	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; Sediminibacterium; 
138c0d948474e8263de2f4323cff8493	261.0	207.0	Bacteria; Verrucomicrobia; Verrucomicrobiae; Pedosphaerales; Pedosphaeraceae; SCGC AAA164-E04; uncultured bacterium
764f3d72f55334ef626ea58f6e0d5107	92.0	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium; 
900afa963e27408f431a968c0a29c4ba	20.0	23.0	Bacteria; Proteobacteria; Gammaproteobacteria; AT-s2-59; uncultured sediment bacterium; uncultured sediment bacterium; uncultured sediment bacterium
95f414cb96d6dc3591613ea6262e7a91	15.0	12.0	Bacteria; Proteobacteria; Gammaproteobacteria; Thiotrichales; Thiotrichaceae; uncultured; uncultured marine bacterium
c07f9d559012cdc8472763a62dd5a1f6	0.0	7.0	Bacteria; Verrucomicrobia; Verrucomicrobiae; Methylacidiphilales; Methylacidiphilaceae; uncultured; metagenome
744ba62faa39bd4245b2c59bd1f4893c	0.0	6.0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; ; 
9bd423ad39b47f28f685f50d28045f7e	19.0	19.0	Bacteria; Proteobacteria; Gammaproteobacteria; Cellvibrionales; Spongiibacteraceae; BD1-7 clade; 
14f741c375fc46279e042ff571f5165d	0.0	5.0	Bacteria; Planctomycetes; vadinHA49; uncultured bacterium; uncultured bacterium; uncultured bacterium; uncultured bacterium
8dd07a6420c41eb1d7605f96143c79bf	13.0	42.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Flavicella; uncultured bacterium
f38b1df5862b5f221e2a266c6dbb772d	103.0	59.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Cryomorphaceae; uncultured; uncultured Owenweeksia sp.
36adc9f7bf5e86c8036b67868991b5c5	6480.0	593.0	Bacteria; Proteobacteria; Alphaproteobacteria; ; ; ; 
de0e058c7df1bde8ac3735d1362af5f3	0.0	3.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Cryomorphaceae; NS10 marine group; uncultured Bacteroidetes/Chlorobi group bacterium
2fd5cca56d8fad002b35316c65e49070	3.0	8.0	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Saprospiraceae; uncultured; 
958666b52c5d7c745674c64cccbf00ea	33.0	49.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; ; 
1f0450944dbee6482ce5e080016817e0	0.0	5.0	Archaea; Nanoarchaeaeota; Woesearchaeia; Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27; Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27; Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27; Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27
e9fc682cbf7c52a672b5aceb1e8587fd	27.0	0.0	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; ; 
ef6ef7d2c6304fcecd57b77c5296c6d2	70.0	289.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Tateyamaria; uncultured marine bacterium
311d3d484bede4575e8e4882c9cd9de8	8.0	49.0	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; uncultured; uncultured bacterium
e93ecb09fa8a36e95c47be4d8ff628e1	213.0	288.0	Bacteria; Proteobacteria; Gammaproteobacteria; UBA10353 marine group; marine metagenome; marine metagenome; marine metagenome
ef550fcfea5a4980e665ee6303024440	0.0	5.0	Archaea; Euryarchaeota; Thermoplasmata; Marine Group II; ; ; 
969ad2f012457cca28e055bf8774f6f4	29.0	14.0	Bacteria; Proteobacteria; Gammaproteobacteria; Coxiellales; Coxiellaceae; Coxiella; 
9e1443d204c8febad33372ad6ae2015d	166.0	270.0	Bacteria; Planctomycetes; Planctomycetacia; Pirellulales; Pirellulaceae; uncultured; uncultured planctomycete
defcb02ec20f29352cb1b1b267f162a4	6.0	3.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; AEGEAN-169 marine group; uncultured marine bacterium; uncultured marine bacterium
b271790ca541791921516cfeacfff436	24.0	35.0	Bacteria; Proteobacteria; Alphaproteobacteria; Puniceispirillales; EF100-94H03; uncultured alpha proteobacterium; uncultured alpha proteobacterium
5b7a3abc99be4b8ba2c7cec449a0db65	5.0	0.0	Bacteria; Proteobacteria; Deltaproteobacteria; Bdellovibrionales; Bdellovibrionaceae; OM27 clade; unidentified marine bacterioplankton
09de3dde6c465b74bcb8e6f8a478e4e0	29.0	28.0	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Nocardiaceae; Rhodococcus; 
0c38f198b962cf6c7f42c68eec9c7848	8.0	0.0	Bacteria; Verrucomicrobia; Verrucomicrobiae; Verrucomicrobiales; Rubritaleaceae; Roseibacillus; Verrucomicrobia bacterium SCGC AAA164-L15
f80e2cf29bd206a20b45bd780749c4dd	11.0	0.0	Bacteria; Proteobacteria; Deltaproteobacteria; Bdellovibrionales; Bacteriovoracaceae; Peredibacter; 
cbe4c7ea5c4540bad2b1e63772770ca4	0.0	47.0	Bacteria; Proteobacteria; Gammaproteobacteria; Salinisphaerales; Solimonadaceae; Hydrocarboniphaga; uncultured bacterium
8063cb3629f6ccc2751b658b311c2fb9	268.0	655.0	Bacteria; Actinobacteria; Acidimicrobiia; Actinomarinales; Actinomarinaceae; Candidatus Actinomarina; uncultured marine bacterium
60f080392f75d470b8049e89acb58746	76.0	58.0	Bacteria; Proteobacteria; Deltaproteobacteria; SAR324 clade(Marine group B); ; ; 
df71de0e92459aa808364311135bb8fc	53.0	46.0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Variovorax; 
28f9b5f1a2d6d2a444484f891ad1e944	49.0	63.0	Bacteria; Proteobacteria; Alphaproteobacteria; uncultured; uncultured marine bacterium; uncultured marine bacterium; uncultured marine bacterium
0cd519632b2b79b0ff874f2dd08b0a14	89.0	81.0	Bacteria; Proteobacteria; Gammaproteobacteria; Arenicellales; Arenicellaceae; ; 
fcdd9dd0e808513b19e6482210648061	42.0	46.0	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; uncultured; uncultured Bacteroidetes/Chlorobi group bacterium; uncultured Bacteroidetes/Chlorobi group bacterium
1b78d0e4ed4baf512e0b07d438f6254e	7.0	15.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Rhodospirillaceae; uncultured; uncultured alpha proteobacterium
